"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.30497,-1.2682e-07,0,0.0032608,6.1472e-09,86966,-2.1628,1,0.2688,0.2188,0.05001,0
0.30495,-4.1134e-08,0,0.0032598,6.1402e-09,86966,-2.1628,1,0.2691,0.2191,0.05001,0
0.30493,4.455e-08,0,0.0032588,6.1331e-09,86966,-2.1628,1,0.2694,0.2194,0.05001,0
0.30491,1.3023e-07,0,0.0032578,6.1261e-09,86966,-2.1628,1,0.2697,0.2197,0.05001,0
0.30489,2.1591e-07,0,0.0032569,6.1191e-09,86966,-2.1628,1,0.27,0.22,0.05001,0
0.30487,3.016e-07,0,0.0032559,6.1121e-09,86966,-2.1628,1,0.2703,0.2203,0.05001,0
0.30484,3.8728e-07,0,0.0032549,6.105e-09,86966,-2.1628,1,0.2706,0.2206,0.05001,0
0.30482,2.717e-07,0,0.003254,6.0982e-09,86966,-2.1628,1,0.2709,0.2209,0.05001,0
0.3048,9.433e-08,0,0.003253,6.0914e-09,86966,-2.1629,1,0.2712,0.2212,0.05001,0
0.30478,-8.3031e-08,0,0.003252,6.0846e-09,86966,-2.1629,1,0.2715,0.2215,0.05001,0
0.30476,-2.604e-07,0,0.0032511,6.0778e-09,86966,-2.1629,1,0.2718,0.2218,0.05001,0
0.30474,-4.3777e-07,0,0.0032501,6.071e-09,86966,-2.1629,1,0.2721,0.2221,0.05001,0
0.30472,-6.1513e-07,0,0.0032491,6.0642e-09,86966,-2.1629,1,0.2724,0.2224,0.05001,0
0.3047,-7.925e-07,0,0.0032482,6.0574e-09,86966,-2.1629,1,0.2727,0.2227,0.05001,0
0.30468,-9.6987e-07,0,0.0032472,6.0507e-09,86966,-2.1629,1,0.273,0.223,0.05001,0
0.30466,-1.0835e-06,0,0.0032463,6.044e-09,86966,-2.163,1,0.2733,0.2233,0.05001,0
0.30464,-1.1438e-06,0,0.0032453,6.0374e-09,86966,-2.163,1,0.2736,0.2236,0.05001,0
0.30462,-1.2042e-06,0,0.0032444,6.0308e-09,86966,-2.163,1,0.2739,0.2239,0.05001,0
0.3046,-1.2645e-06,0,0.0032435,6.0242e-09,86966,-2.163,1,0.2742,0.2242,0.05001,0
0.30458,-1.3248e-06,0,0.0032426,6.0176e-09,86966,-2.1631,1,0.2745,0.2245,0.05001,0
0.30456,-1.3852e-06,0,0.0032416,6.011e-09,86966,-2.1631,1,0.2748,0.2248,0.05001,0
0.30454,-1.4455e-06,0,0.0032407,6.0044e-09,86966,-2.1631,1,0.2751,0.2251,0.05001,0
0.30452,-1.5059e-06,0,0.0032398,5.9978e-09,86966,-2.1632,1,0.2754,0.2254,0.05001,0
0.3045,-1.5494e-06,0,0.0032388,5.9913e-09,86966,-2.1632,1,0.2757,0.2257,0.05001,0
0.30448,-1.5468e-06,0,0.0032379,5.9848e-09,86966,-2.1633,1,0.276,0.226,0.05001,0
0.30446,-1.5442e-06,0,0.003237,5.9784e-09,86966,-2.1633,1,0.2763,0.2263,0.05001,0
0.30444,-1.5417e-06,0,0.0032361,5.9719e-09,86966,-2.1634,1,0.2766,0.2266,0.05001,0
0.30442,-1.5391e-06,0,0.0032351,5.9655e-09,86966,-2.1634,1,0.2769,0.2269,0.05001,0
0.3044,-1.5365e-06,0,0.0032342,5.959e-09,86966,-2.1635,1,0.2772,0.2272,0.05001,0
0.30438,-1.5339e-06,0,0.0032333,5.9526e-09,86966,-2.1635,1,0.2775,0.2275,0.05001,0
0.30436,-1.5313e-06,0,0.0032324,5.9461e-09,86966,-2.1636,1,0.2778,0.2278,0.05001,0
0.30434,-1.5288e-06,0,0.0032315,5.9397e-09,86966,-2.1636,1,0.2781,0.2281,0.05001,0
0.30432,-1.5747e-06,0,0.0032305,5.9333e-09,86966,-2.1637,1,0.2784,0.2284,0.05001,0
0.3043,-1.6242e-06,0,0.0032296,5.927e-09,86966,-2.1637,1,0.2787,0.2287,0.05001,0
0.30427,-1.6738e-06,0,0.0032287,5.9207e-09,86966,-2.1638,1,0.279,0.229,0.05001,0
0.30425,-1.7233e-06,0,0.0032278,5.9144e-09,86966,-2.1639,1,0.2793,0.2293,0.05001,0
0.30423,-1.7728e-06,0,0.0032269,5.9081e-09,86966,-2.164,1,0.2796,0.2296,0.05001,0
0.30421,-1.8224e-06,0,0.0032259,5.9017e-09,86966,-2.164,1,0.2799,0.2299,0.05001,0
0.30419,-1.8719e-06,0,0.003225,5.8954e-09,86966,-2.1641,1,0.2802,0.2302,0.05001,0
0.30417,-1.9214e-06,0,0.0032241,5.8891e-09,86966,-2.1642,1,0.2805,0.2305,0.05001,0
0.30415,-1.9889e-06,0,0.0032232,5.8828e-09,86966,-2.1642,1,0.2808,0.2308,0.05001,0
0.30413,-2.0718e-06,0,0.0032223,5.8766e-09,86966,-2.1643,1,0.2811,0.2311,0.05001,0
0.30411,-2.1547e-06,0,0.0032213,5.8704e-09,86966,-2.1644,1,0.2814,0.2314,0.05001,0
0.30409,-2.2375e-06,0,0.0032204,5.8642e-09,86966,-2.1645,1,0.2817,0.2317,0.05001,0
0.30407,-2.3204e-06,0,0.0032195,5.858e-09,86966,-2.1646,1,0.282,0.232,0.05001,0
0.30405,-2.4033e-06,0,0.0032185,5.8518e-09,86966,-2.1647,1,0.2823,0.2323,0.05001,0
0.30403,-2.4862e-06,0,0.0032176,5.8455e-09,86966,-2.1648,1,0.2826,0.2326,0.05001,0
0.30401,-2.5691e-06,0,0.0032167,5.8393e-09,86966,-2.1649,1,0.2829,0.2329,0.05001,0
0.30399,-2.6511e-06,0,0.0032158,5.8331e-09,86966,-2.1649,1,0.2832,0.2332,0.05001,0
0.30397,-2.7236e-06,0,0.0032148,5.8269e-09,86966,-2.1651,1,0.2835,0.2335,0.05001,0
0.30395,-2.796e-06,0,0.0032139,5.8208e-09,86966,-2.1652,1,0.2838,0.2338,0.05001,0
0.30393,-2.8685e-06,0,0.003213,5.8146e-09,86966,-2.1653,1,0.2841,0.2341,0.05001,0
0.30391,-2.941e-06,0,0.003212,5.8084e-09,86966,-2.1654,1,0.2844,0.2344,0.05001,0
0.30389,-3.0134e-06,0,0.0032111,5.8023e-09,86966,-2.1655,1,0.2847,0.2347,0.05001,0
0.30387,-3.0859e-06,0,0.0032102,5.7961e-09,86966,-2.1656,1,0.285,0.235,0.05001,0
0.30385,-3.1583e-06,0,0.0032092,5.7899e-09,86966,-2.1657,1,0.2853,0.2353,0.05001,0
0.30382,-3.2308e-06,0,0.0032083,5.7837e-09,86966,-2.1658,1,0.2856,0.2356,0.05001,0
0.3038,-3.289e-06,0,0.0032073,5.7776e-09,86966,-2.1659,1,0.2859,0.2359,0.05001,0
0.30378,-3.3366e-06,0,0.0032064,5.7714e-09,86966,-2.1661,1,0.2862,0.2362,0.05001,0
0.30376,-3.3842e-06,0,0.0032054,5.7652e-09,86966,-2.1662,1,0.2865,0.2365,0.05001,0
0.30374,-3.4319e-06,0,0.0032044,5.759e-09,86966,-2.1663,1,0.2868,0.2368,0.05001,0
0.30372,-3.4795e-06,0,0.0032035,5.7528e-09,86966,-2.1664,1,0.2871,0.2371,0.05001,0
0.3037,-3.5271e-06,0,0.0032025,5.7466e-09,86966,-2.1666,1,0.2874,0.2374,0.05001,0
0.30367,-3.5747e-06,0,0.0032016,5.7404e-09,86966,-2.1667,1,0.2877,0.2377,0.05001,0
0.30365,-3.6223e-06,0,0.0032006,5.7343e-09,86966,-2.1668,1,0.288,0.238,0.05001,0
0.30363,-3.6699e-06,0,0.0031996,5.7281e-09,86966,-2.1669,1,0.2883,0.2383,0.05001,0
0.30361,-3.7e-06,0,0.0031987,5.7219e-09,86966,-2.1671,1,0.2886,0.2386,0.05001,0
0.30359,-3.7301e-06,0,0.0031977,5.7156e-09,86966,-2.1672,1,0.2889,0.2389,0.05001,0
0.30356,-3.7602e-06,0,0.0031967,5.7094e-09,86966,-2.1674,1,0.2892,0.2392,0.05001,0
0.30354,-3.7903e-06,0,0.0031957,5.7032e-09,86966,-2.1675,1,0.2895,0.2395,0.05001,0
0.30352,-3.8204e-06,0,0.0031947,5.697e-09,86966,-2.1677,1,0.2898,0.2398,0.05001,0
0.3035,-3.8505e-06,0,0.0031937,5.6908e-09,86966,-2.1678,1,0.2901,0.2401,0.05001,0
0.30347,-3.8806e-06,0,0.0031927,5.6845e-09,86966,-2.168,1,0.2904,0.2404,0.05001,0
0.30345,-3.9107e-06,0,0.0031917,5.6783e-09,86966,-2.1681,1,0.2907,0.2407,0.05001,0
0.30343,-3.9389e-06,0,0.0031907,5.6721e-09,86966,-2.1683,1,0.291,0.241,0.05001,0
0.3034,-3.964e-06,0,0.0031897,5.6658e-09,86966,-2.1685,1,0.2913,0.2413,0.05001,0
0.30338,-3.989e-06,0,0.0031887,5.6595e-09,86966,-2.1686,1,0.2916,0.2416,0.05001,0
0.30336,-4.014e-06,0,0.0031876,5.6532e-09,86966,-2.1688,1,0.2919,0.2419,0.05001,0
0.30333,-4.0391e-06,0,0.0031866,5.6469e-09,86966,-2.169,1,0.2922,0.2422,0.05001,0
0.30331,-4.0641e-06,0,0.0031856,5.6406e-09,86966,-2.1691,1,0.2925,0.2425,0.05001,0
0.30328,-4.0891e-06,0,0.0031845,5.6343e-09,86966,-2.1693,1,0.2928,0.2428,0.05001,0
0.30326,-4.1141e-06,0,0.0031835,5.628e-09,86966,-2.1695,1,0.2931,0.2431,0.05001,0
0.30323,-4.1392e-06,0,0.0031825,5.6217e-09,86966,-2.1696,1,0.2934,0.2434,0.05001,0
0.30321,-4.1917e-06,0,0.0031814,5.6153e-09,86966,-2.1698,1,0.2937,0.2437,0.05001,0
0.30319,-4.2572e-06,0,0.0031803,5.6089e-09,86966,-2.17,1,0.294,0.244,0.05001,0
0.30316,-4.3227e-06,0,0.0031793,5.6025e-09,86966,-2.1702,1,0.2943,0.2443,0.05001,0
0.30314,-4.3882e-06,0,0.0031782,5.5961e-09,86966,-2.1704,1,0.2946,0.2446,0.05001,0
0.30311,-4.4537e-06,0,0.0031772,5.5897e-09,86966,-2.1706,1,0.2949,0.2449,0.05001,0
0.30309,-4.5192e-06,0,0.0031761,5.5833e-09,86966,-2.1708,1,0.2952,0.2452,0.05001,0
0.30306,-4.5847e-06,0,0.003175,5.577e-09,86966,-2.171,1,0.2955,0.2455,0.05001,0
0.30304,-4.6502e-06,0,0.003174,5.5706e-09,86966,-2.1711,1,0.2958,0.2458,0.05001,0
0.30301,-4.7157e-06,0,0.0031729,5.5642e-09,86966,-2.1713,1,0.2961,0.2461,0.05001,0
0.30298,-4.5447e-06,0,0.0031718,5.5576e-09,86966,-2.1715,1,0.2964,0.2464,0.05001,0
0.30296,-4.3551e-06,0,0.0031706,5.551e-09,86966,-2.1718,1,0.2967,0.2467,0.05001,0
0.30293,-4.1655e-06,0,0.0031695,5.5444e-09,86966,-2.172,1,0.297,0.247,0.05001,0
0.3029,-3.9758e-06,0,0.0031683,5.5378e-09,86966,-2.1722,1,0.2973,0.2473,0.05001,0
0.30287,-3.7862e-06,0,0.0031672,5.5312e-09,86966,-2.1724,1,0.2976,0.2476,0.05001,0
0.30284,-3.5966e-06,0,0.003166,5.5246e-09,86966,-2.1726,1,0.2979,0.2479,0.05001,0
0.30282,-3.4069e-06,0,0.0031649,5.518e-09,86966,-2.1728,1,0.2982,0.2482,0.05001,0
0.30279,-3.2173e-06,0,0.0031637,5.5114e-09,86966,-2.173,1,0.2985,0.2485,0.05001,0
0.30276,-3.0672e-06,0,0.0031626,5.5048e-09,86966,-2.1733,1,0.2988,0.2488,0.05001,0
0.30273,-3.2257e-06,0,0.0031614,5.498e-09,86966,-2.1735,1,0.2991,0.2491,0.05001,0
0.3027,-3.3842e-06,0,0.0031602,5.4912e-09,86966,-2.1737,1,0.2994,0.2494,0.05001,0
0.30267,-3.5427e-06,0,0.0031589,5.4845e-09,86966,-2.174,1,0.2997,0.2497,0.05001,0
0.30264,-3.7012e-06,0,0.0031577,5.4777e-09,86966,-2.1742,1,0.3,0.25,0.05001,0
