"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,0,0.02384,0.01384,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.024,0.014,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02416,0.01416,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02432,0.01432,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02448,0.01448,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02464,0.01464,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0248,0.0148,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02496,0.01496,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02512,0.01512,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02528,0.01528,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02544,0.01544,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0256,0.0156,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02576,0.01576,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02592,0.01592,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02608,0.01608,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02624,0.01624,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0264,0.0164,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02656,0.01656,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02672,0.01672,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02688,0.01688,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02704,0.01704,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0272,0.0172,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02736,0.01736,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02752,0.01752,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02768,0.01768,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02784,0.01784,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.028,0.018,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02816,0.01816,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02832,0.01832,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02848,0.01848,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02864,0.01864,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0288,0.0188,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02896,0.01896,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02912,0.01912,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02928,0.01928,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02944,0.01944,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0296,0.0196,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02976,0.01976,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.02992,0.01992,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03008,0.02008,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03024,0.02024,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0304,0.0204,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03056,0.02056,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03072,0.02072,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03088,0.02088,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03104,0.02104,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0312,0.0212,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03136,0.02136,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03152,0.02152,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03168,0.02168,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03184,0.02184,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.032,0.022,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03216,0.02216,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03232,0.02232,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03248,0.02248,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03264,0.02264,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0328,0.0228,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03296,0.02296,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03312,0.02312,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03328,0.02328,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03344,0.02344,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0336,0.0236,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03376,0.02376,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03392,0.02392,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03408,0.02408,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03424,0.02424,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0344,0.0244,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03456,0.02456,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03472,0.02472,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03488,0.02488,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03504,0.02504,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0352,0.0252,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03536,0.02536,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03552,0.02552,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03568,0.02568,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03584,0.02584,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.036,0.026,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03616,0.02616,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03632,0.02632,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03648,0.02648,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03664,0.02664,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0368,0.0268,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03696,0.02696,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03712,0.02712,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03728,0.02728,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03744,0.02744,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0376,0.0276,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03776,0.02776,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03792,0.02792,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03808,0.02808,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03824,0.02824,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0384,0.0284,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03856,0.02856,0.049,0
