"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.015788,-0.0043419,0,0.014148,3.6455e-07,36134,-5.0192,1,0.03872,0.02872,0.05001,0
-0.010724,-0.0043276,0,0.014089,3.6415e-07,36133,-5.0011,1,0.03888,0.02888,0.05001,0
-0.0056602,-0.0043133,0,0.014029,3.6374e-07,36133,-4.983,1,0.03904,0.02904,0.05001,0
-0.00059612,-0.004299,0,0.01397,3.6333e-07,36132,-4.9648,1,0.0392,0.0292,0.05001,0
0.0044679,-0.0042847,0,0.01391,3.6293e-07,36132,-4.9467,1,0.03936,0.02936,0.05001,0
0.009532,-0.0042704,0,0.013851,3.6252e-07,36131,-4.9286,1,0.03952,0.02952,0.05001,0
0.014474,-0.0042411,0,0.013848,3.6207e-07,36131,-4.9111,1,0.03968,0.02968,0.05001,0
0.019353,-0.004204,0,0.013876,3.6161e-07,36131,-4.894,1,0.03984,0.02984,0.05001,0
0.024232,-0.0041669,0,0.013903,3.6114e-07,36131,-4.8769,1,0.04,0.03,0.05001,0
0.029111,-0.0041298,0,0.013931,3.6067e-07,36131,-4.8598,1,0.04016,0.03016,0.05001,0
0.03399,-0.0040927,0,0.013958,3.6021e-07,36131,-4.8426,1,0.04032,0.03032,0.05001,0
0.038869,-0.0040557,0,0.013985,3.5974e-07,36132,-4.8255,1,0.04048,0.03048,0.05001,0
0.043748,-0.0040186,0,0.014013,3.5928e-07,36132,-4.8084,1,0.04064,0.03064,0.05001,0
0.048513,-0.0039743,0,0.01406,3.5878e-07,36132,-4.7919,1,0.0408,0.0308,0.05001,0
0.053199,-0.0039253,0,0.014119,3.5826e-07,36133,-4.7758,1,0.04096,0.03096,0.05001,0
0.057886,-0.0038762,0,0.014179,3.5773e-07,36133,-4.7597,1,0.04112,0.03112,0.05001,0
0.062573,-0.0038271,0,0.014239,3.5721e-07,36134,-4.7435,1,0.04128,0.03128,0.05001,0
0.06726,-0.003778,0,0.014299,3.5669e-07,36134,-4.7274,1,0.04144,0.03144,0.05001,0
0.071947,-0.003729,0,0.014358,3.5617e-07,36135,-4.7113,1,0.0416,0.0316,0.05001,0
0.076634,-0.0036799,0,0.014418,3.5565e-07,36135,-4.6952,1,0.04176,0.03176,0.05001,0
0.081224,-0.0036316,0,0.014477,3.5511e-07,36136,-4.6795,1,0.04192,0.03192,0.05001,0
0.085709,-0.0035841,0,0.014536,3.5455e-07,36136,-4.6643,1,0.04208,0.03208,0.05001,0
0.090195,-0.0035366,0,0.014595,3.54e-07,36137,-4.6491,1,0.04224,0.03224,0.05001,0
0.094681,-0.0034891,0,0.014654,3.5344e-07,36138,-4.634,1,0.0424,0.0324,0.05001,0
0.099166,-0.0034417,0,0.014713,3.5289e-07,36138,-4.6188,1,0.04256,0.03256,0.05001,0
0.10365,-0.0033942,0,0.014771,3.5233e-07,36139,-4.6036,1,0.04272,0.03272,0.05001,0
0.10814,-0.0033467,0,0.01483,3.5177e-07,36139,-4.5884,1,0.04288,0.03288,0.05001,0
0.11256,-0.003301,0,0.014888,3.5121e-07,36140,-4.5735,1,0.04304,0.03304,0.05001,0
0.11684,-0.003259,0,0.014946,3.5064e-07,36140,-4.5592,1,0.0432,0.0332,0.05001,0
0.12112,-0.0032171,0,0.015003,3.5007e-07,36141,-4.545,1,0.04336,0.03336,0.05001,0
0.1254,-0.0031751,0,0.015061,3.495e-07,36141,-4.5307,1,0.04352,0.03352,0.05001,0
0.12968,-0.0031331,0,0.015118,3.4893e-07,36142,-4.5164,1,0.04368,0.03368,0.05001,0
0.13396,-0.0030912,0,0.015176,3.4835e-07,36142,-4.5021,1,0.04384,0.03384,0.05001,0
0.13824,-0.0030492,0,0.015233,3.4778e-07,36143,-4.4878,1,0.044,0.034,0.05001,0
0.1425,-0.0030079,0,0.015291,3.4721e-07,36143,-4.4736,1,0.04416,0.03416,0.05001,0
0.14659,-0.0029721,0,0.015347,3.4664e-07,36144,-4.4602,1,0.04432,0.03432,0.05001,0
0.15068,-0.0029363,0,0.015404,3.4606e-07,36145,-4.4467,1,0.04448,0.03448,0.05001,0
0.15477,-0.0029005,0,0.015461,3.4549e-07,36145,-4.4333,1,0.04464,0.03464,0.05001,0
0.15886,-0.0028647,0,0.015518,3.4491e-07,36146,-4.4199,1,0.0448,0.0348,0.05001,0
0.16295,-0.0028289,0,0.015575,3.4433e-07,36146,-4.4064,1,0.04496,0.03496,0.05001,0
0.16704,-0.0027932,0,0.015631,3.4376e-07,36147,-4.393,1,0.04512,0.03512,0.05001,0
0.17113,-0.0027574,0,0.015688,3.4318e-07,36147,-4.3795,1,0.04528,0.03528,0.05001,0
0.17506,-0.0027252,0,0.015744,3.4261e-07,36148,-4.3668,1,0.04544,0.03544,0.05001,0
0.17897,-0.0026938,0,0.0158,3.4203e-07,36148,-4.3541,1,0.0456,0.0356,0.05001,0
0.18288,-0.0026624,0,0.015856,3.4145e-07,36149,-4.3415,1,0.04576,0.03576,0.05001,0
0.18679,-0.002631,0,0.015912,3.4088e-07,36149,-4.3288,1,0.04592,0.03592,0.05001,0
0.1907,-0.0025995,0,0.015968,3.403e-07,36150,-4.3162,1,0.04608,0.03608,0.05001,0
0.19461,-0.0025681,0,0.016024,3.3972e-07,36150,-4.3035,1,0.04624,0.03624,0.05001,0
0.19852,-0.0025367,0,0.016079,3.3914e-07,36151,-4.2909,1,0.0464,0.0364,0.05001,0
0.20233,-0.0025058,0,0.016134,3.3855e-07,36151,-4.2786,1,0.04656,0.03656,0.05001,0
0.20606,-0.0024755,0,0.016187,3.3795e-07,36152,-4.2668,1,0.04672,0.03672,0.05001,0
0.20978,-0.0024453,0,0.01624,3.3735e-07,36152,-4.2549,1,0.04688,0.03688,0.05001,0
0.21351,-0.002415,0,0.016293,3.3675e-07,36153,-4.243,1,0.04704,0.03704,0.05001,0
0.21724,-0.0023847,0,0.016347,3.3615e-07,36153,-4.2311,1,0.0472,0.0372,0.05001,0
0.22096,-0.0023544,0,0.0164,3.3555e-07,36154,-4.2192,1,0.04736,0.03736,0.05001,0
0.22469,-0.0023241,0,0.016453,3.3495e-07,36154,-4.2073,1,0.04752,0.03752,0.05001,0
0.22838,-0.0022938,0,0.016505,3.3434e-07,36155,-4.1956,1,0.04768,0.03768,0.05001,0
0.23192,-0.0022633,0,0.016554,3.337e-07,36155,-4.1844,1,0.04784,0.03784,0.05001,0
0.23545,-0.0022328,0,0.016603,3.3306e-07,36156,-4.1732,1,0.048,0.038,0.05001,0
0.23898,-0.0022023,0,0.016652,3.3242e-07,36156,-4.1621,1,0.04816,0.03816,0.05001,0
0.24251,-0.0021717,0,0.016701,3.3178e-07,36157,-4.1509,1,0.04832,0.03832,0.05001,0
0.24605,-0.0021412,0,0.01675,3.3114e-07,36157,-4.1398,1,0.04848,0.03848,0.05001,0
0.24958,-0.0021107,0,0.016799,3.3049e-07,36158,-4.1286,1,0.04864,0.03864,0.05001,0
0.25311,-0.0020802,0,0.016848,3.2985e-07,36158,-4.1175,1,0.0488,0.0388,0.05001,0
0.25649,-0.00205,0,0.016894,3.2918e-07,36158,-4.1068,1,0.04896,0.03896,0.05001,0
0.25982,-0.0020199,0,0.016938,3.285e-07,36159,-4.0963,1,0.04912,0.03912,0.05001,0
0.26315,-0.0019898,0,0.016982,3.2782e-07,36159,-4.0859,1,0.04928,0.03928,0.05001,0
0.26648,-0.0019597,0,0.017027,3.2715e-07,36160,-4.0754,1,0.04944,0.03944,0.05001,0
0.26981,-0.0019295,0,0.017071,3.2647e-07,36160,-4.0649,1,0.0496,0.0396,0.05001,0
0.27314,-0.0018994,0,0.017115,3.2579e-07,36161,-4.0545,1,0.04976,0.03976,0.05001,0
0.27646,-0.0018693,0,0.01716,3.2511e-07,36161,-4.044,1,0.04992,0.03992,0.05001,0
0.27974,-0.0018397,0,0.017203,3.2442e-07,36161,-4.0337,1,0.05008,0.04008,0.05001,0
0.28286,-0.0018112,0,0.017243,3.2371e-07,36162,-4.0239,1,0.05024,0.04024,0.05001,0
0.28598,-0.0017828,0,0.017282,3.23e-07,36162,-4.014,1,0.0504,0.0404,0.05001,0
0.28911,-0.0017544,0,0.017322,3.2229e-07,36163,-4.0042,1,0.05056,0.04056,0.05001,0
0.29223,-0.001726,0,0.017362,3.2158e-07,36163,-3.9944,1,0.05072,0.04072,0.05001,0
0.29535,-0.0016976,0,0.017401,3.2087e-07,36163,-3.9846,1,0.05088,0.04088,0.05001,0
0.29848,-0.0016692,0,0.017441,3.2016e-07,36164,-3.9748,1,0.05104,0.04104,0.05001,0
0.3016,-0.0016408,0,0.017481,3.1945e-07,36164,-3.9649,1,0.0512,0.0412,0.05001,0
0.30457,-0.001614,0,0.017517,3.1873e-07,36165,-3.9556,1,0.05136,0.04136,0.05001,0
0.30749,-0.0015878,0,0.017553,3.18e-07,36165,-3.9463,1,0.05152,0.04152,0.05001,0
0.31042,-0.0015615,0,0.017588,3.1727e-07,36165,-3.9371,1,0.05168,0.04168,0.05001,0
0.31334,-0.0015353,0,0.017624,3.1653e-07,36166,-3.9279,1,0.05184,0.04184,0.05001,0
0.31626,-0.001509,0,0.017659,3.158e-07,36166,-3.9187,1,0.052,0.042,0.05001,0
0.31919,-0.0014828,0,0.017695,3.1507e-07,36166,-3.9095,1,0.05216,0.04216,0.05001,0
0.32211,-0.0014566,0,0.01773,3.1434e-07,36167,-3.9003,1,0.05232,0.04232,0.05001,0
0.325,-0.0014308,0,0.017765,3.1361e-07,36167,-3.8912,1,0.05248,0.04248,0.05001,0
0.32773,-0.0014075,0,0.017797,3.1287e-07,36167,-3.8825,1,0.05264,0.04264,0.05001,0
0.33047,-0.0013841,0,0.017829,3.1212e-07,36168,-3.8739,1,0.0528,0.0428,0.05001,0
0.3332,-0.0013608,0,0.017861,3.1138e-07,36168,-3.8652,1,0.05296,0.04296,0.05001,0
0.33593,-0.0013374,0,0.017892,3.1064e-07,36168,-3.8566,1,0.05312,0.04312,0.05001,0
0.33867,-0.001314,0,0.017924,3.0989e-07,36169,-3.8479,1,0.05328,0.04328,0.05001,0
0.3414,-0.0012907,0,0.017956,3.0915e-07,36169,-3.8393,1,0.05344,0.04344,0.05001,0
0.34414,-0.0012673,0,0.017988,3.0841e-07,36169,-3.8306,1,0.0536,0.0436,0.05001,0
0.34677,-0.0012452,0,0.018018,3.0766e-07,36170,-3.8223,1,0.05376,0.04376,0.05001,0
0.34933,-0.0012239,0,0.018046,3.0691e-07,36170,-3.8141,1,0.05392,0.04392,0.05001,0
0.35188,-0.0012027,0,0.018074,3.0616e-07,36170,-3.806,1,0.05408,0.04408,0.05001,0
0.35444,-0.0011815,0,0.018103,3.0541e-07,36171,-3.7979,1,0.05424,0.04424,0.05001,0
0.35699,-0.0011603,0,0.018131,3.0467e-07,36171,-3.7898,1,0.0544,0.0444,0.05001,0
0.35955,-0.0011391,0,0.018159,3.0392e-07,36171,-3.7817,1,0.05456,0.04456,0.05001,0
0.3621,-0.0011178,0,0.018188,3.0317e-07,36171,-3.7736,1,0.05472,0.04472,0.05001,0
0.36466,-0.0010966,0,0.018216,3.0242e-07,36172,-3.7655,1,0.05488,0.04488,0.05001,0
0.36706,-0.0010762,0,0.01824,3.0166e-07,36172,-3.7578,1,0.05504,0.04504,0.05001,0
0.36943,-0.0010558,0,0.018264,3.009e-07,36172,-3.7502,1,0.0552,0.0452,0.05001,0
0.37181,-0.0010355,0,0.018288,3.0013e-07,36172,-3.7425,1,0.05536,0.04536,0.05001,0
0.37419,-0.0010152,0,0.018312,2.9937e-07,36173,-3.7349,1,0.05552,0.04552,0.05001,0
0.37656,-0.00099484,0,0.018336,2.9861e-07,36173,-3.7273,1,0.05568,0.04568,0.05001,0
0.37894,-0.0009745,0,0.018359,2.9784e-07,36173,-3.7197,1,0.05584,0.04584,0.05001,0
0.38132,-0.00095417,0,0.018383,2.9708e-07,36174,-3.7121,1,0.056,0.046,0.05001,0
0.38367,-0.00093396,0,0.018406,2.9632e-07,36174,-3.7045,1,0.05616,0.04616,0.05001,0
0.38587,-0.00091449,0,0.018426,2.9555e-07,36174,-3.6974,1,0.05632,0.04632,0.05001,0
0.38806,-0.00089501,0,0.018446,2.9477e-07,36174,-3.6902,1,0.05648,0.04648,0.05001,0
0.39026,-0.00087554,0,0.018465,2.94e-07,36174,-3.6831,1,0.05664,0.04664,0.05001,0
0.39246,-0.00085607,0,0.018485,2.9323e-07,36175,-3.6759,1,0.0568,0.0468,0.05001,0
0.39466,-0.00083659,0,0.018505,2.9246e-07,36175,-3.6688,1,0.05696,0.04696,0.05001,0
0.39686,-0.00081712,0,0.018524,2.9169e-07,36175,-3.6616,1,0.05712,0.04712,0.05001,0
0.39906,-0.00079764,0,0.018544,2.9092e-07,36175,-3.6545,1,0.05728,0.04728,0.05001,0
0.4012,-0.00077871,0,0.018562,2.9014e-07,36176,-3.6475,1,0.05744,0.04744,0.05001,0
0.40322,-0.00076077,0,0.018577,2.8936e-07,36176,-3.6408,1,0.0576,0.0476,0.05001,0
0.40524,-0.00074283,0,0.018592,2.8857e-07,36176,-3.6341,1,0.05776,0.04776,0.05001,0
0.40726,-0.00072489,0,0.018607,2.8778e-07,36176,-3.6274,1,0.05792,0.04792,0.05001,0
0.40929,-0.00070695,0,0.018622,2.87e-07,36176,-3.6207,1,0.05808,0.04808,0.05001,0
0.41131,-0.00068901,0,0.018637,2.8621e-07,36177,-3.6139,1,0.05824,0.04824,0.05001,0
0.41333,-0.00067107,0,0.018652,2.8542e-07,36177,-3.6072,1,0.0584,0.0484,0.05001,0
0.41535,-0.00065312,0,0.018667,2.8464e-07,36177,-3.6005,1,0.05856,0.04856,0.05001,0
0.41729,-0.00063597,0,0.01868,2.8386e-07,36177,-3.594,1,0.05872,0.04872,0.05001,0
0.41915,-0.00061957,0,0.018692,2.8308e-07,36177,-3.5877,1,0.05888,0.04888,0.05001,0
0.42101,-0.00060317,0,0.018704,2.8231e-07,36177,-3.5814,1,0.05904,0.04904,0.05001,0
0.42287,-0.00058677,0,0.018716,2.8154e-07,36178,-3.5751,1,0.0592,0.0492,0.05001,0
0.42473,-0.00057037,0,0.018728,2.8076e-07,36178,-3.5688,1,0.05936,0.04936,0.05001,0
0.42659,-0.00055397,0,0.01874,2.7999e-07,36178,-3.5625,1,0.05952,0.04952,0.05001,0
0.42845,-0.00053757,0,0.018752,2.7922e-07,36178,-3.5562,1,0.05968,0.04968,0.05001,0
0.43031,-0.00052117,0,0.018764,2.7844e-07,36178,-3.5499,1,0.05984,0.04984,0.05001,0
0.43207,-0.00050564,0,0.018774,2.7767e-07,36178,-3.5438,1,0.06,0.05,0.05001,0
0.43378,-0.00049065,0,0.018782,2.769e-07,36178,-3.5378,1,0.06016,0.05016,0.05001,0
0.43548,-0.00047566,0,0.018791,2.7612e-07,36179,-3.5319,1,0.06032,0.05032,0.05001,0
0.43719,-0.00046067,0,0.018799,2.7535e-07,36179,-3.526,1,0.06048,0.05048,0.05001,0
0.43889,-0.00044568,0,0.018808,2.7458e-07,36179,-3.52,1,0.06064,0.05064,0.05001,0
0.4406,-0.00043069,0,0.018816,2.7381e-07,36179,-3.5141,1,0.0608,0.0508,0.05001,0
0.4423,-0.0004157,0,0.018825,2.7303e-07,36179,-3.5082,1,0.06096,0.05096,0.05001,0
0.44401,-0.00040071,0,0.018834,2.7226e-07,36179,-3.5022,1,0.06112,0.05112,0.05001,0
0.44561,-0.00038712,0,0.018839,2.7147e-07,36179,-3.4965,1,0.06128,0.05128,0.05001,0
0.44717,-0.00037423,0,0.018842,2.7068e-07,36179,-3.491,1,0.06144,0.05144,0.05001,0
0.44872,-0.00036135,0,0.018846,2.6988e-07,36180,-3.4854,1,0.0616,0.0516,0.05001,0
0.45028,-0.00034846,0,0.018849,2.6909e-07,36180,-3.4798,1,0.06176,0.05176,0.05001,0
0.45183,-0.00033557,0,0.018853,2.6829e-07,36180,-3.4742,1,0.06192,0.05192,0.05001,0
0.45338,-0.00032268,0,0.018856,2.675e-07,36180,-3.4686,1,0.06208,0.05208,0.05001,0
0.45494,-0.00030979,0,0.01886,2.667e-07,36180,-3.463,1,0.06224,0.05224,0.05001,0
0.45649,-0.00029691,0,0.018864,2.6591e-07,36180,-3.4575,1,0.0624,0.0524,0.05001,0
0.45796,-0.00028594,0,0.018866,2.6513e-07,36180,-3.4521,1,0.06256,0.05256,0.05001,0
0.45938,-0.00027596,0,0.018867,2.6437e-07,36180,-3.4469,1,0.06272,0.05272,0.05001,0
0.46081,-0.00026599,0,0.018869,2.636e-07,36180,-3.4416,1,0.06288,0.05288,0.05001,0
0.46223,-0.00025602,0,0.01887,2.6284e-07,36180,-3.4363,1,0.06304,0.05304,0.05001,0
0.46366,-0.00024605,0,0.018871,2.6207e-07,36180,-3.4311,1,0.0632,0.0532,0.05001,0
0.46508,-0.00023608,0,0.018873,2.6131e-07,36180,-3.4258,1,0.06336,0.05336,0.05001,0
0.4665,-0.00022611,0,0.018874,2.6054e-07,36181,-3.4206,1,0.06352,0.05352,0.05001,0
0.46793,-0.00021614,0,0.018876,2.5978e-07,36181,-3.4153,1,0.06368,0.05368,0.05001,0
0.46928,-0.00020732,0,0.018876,2.5902e-07,36181,-3.4103,1,0.06384,0.05384,0.05001,0
0.47059,-0.00019929,0,0.018876,2.5827e-07,36181,-3.4053,1,0.064,0.054,0.05001,0
0.4719,-0.00019126,0,0.018875,2.5751e-07,36181,-3.4004,1,0.06416,0.05416,0.05001,0
0.4732,-0.00018322,0,0.018875,2.5676e-07,36181,-3.3954,1,0.06432,0.05432,0.05001,0
0.47451,-0.00017519,0,0.018874,2.5601e-07,36181,-3.3905,1,0.06448,0.05448,0.05001,0
0.47582,-0.00016716,0,0.018874,2.5525e-07,36181,-3.3856,1,0.06464,0.05464,0.05001,0
0.47713,-0.00015913,0,0.018873,2.545e-07,36181,-3.3806,1,0.0648,0.0548,0.05001,0
0.47843,-0.0001511,0,0.018873,2.5375e-07,36181,-3.3757,1,0.06496,0.05496,0.05001,0
0.47968,-0.00014308,0,0.018871,2.53e-07,36181,-3.3709,1,0.06512,0.05512,0.05001,0
0.48087,-0.00013508,0,0.018868,2.5226e-07,36181,-3.3662,1,0.06528,0.05528,0.05001,0
0.48206,-0.00012707,0,0.018864,2.5152e-07,36181,-3.3615,1,0.06544,0.05544,0.05001,0
0.48325,-0.00011907,0,0.018861,2.5077e-07,36181,-3.3569,1,0.0656,0.0556,0.05001,0
0.48444,-0.00011107,0,0.018857,2.5003e-07,36181,-3.3522,1,0.06576,0.05576,0.05001,0
0.48563,-0.00010306,0,0.018854,2.4929e-07,36181,-3.3475,1,0.06592,0.05592,0.05001,0
0.48681,-9.5057e-05,0,0.01885,2.4855e-07,36181,-3.3429,1,0.06608,0.05608,0.05001,0
0.488,-8.7052e-05,0,0.018847,2.4781e-07,36181,-3.3382,1,0.06624,0.05624,0.05001,0
0.48916,-7.8971e-05,0,0.018843,2.4706e-07,36181,-3.3336,1,0.0664,0.0564,0.05001,0
0.49023,-7.0711e-05,0,0.018837,2.463e-07,36181,-3.3292,1,0.06656,0.05656,0.05001,0
0.49131,-6.245e-05,0,0.01883,2.4555e-07,36182,-3.3248,1,0.06672,0.05672,0.05001,0
0.49238,-5.4189e-05,0,0.018824,2.4479e-07,36182,-3.3204,1,0.06688,0.05688,0.05001,0
0.49346,-4.5928e-05,0,0.018818,2.4403e-07,36182,-3.316,1,0.06704,0.05704,0.05001,0
0.49453,-3.7667e-05,0,0.018812,2.4327e-07,36182,-3.3116,1,0.0672,0.0572,0.05001,0
0.49561,-2.9406e-05,0,0.018806,2.4252e-07,36182,-3.3072,1,0.06736,0.05736,0.05001,0
0.49668,-2.1145e-05,0,0.0188,2.4176e-07,36182,-3.3028,1,0.06752,0.05752,0.05001,0
0.49775,-1.29e-05,0,0.018794,2.41e-07,36182,-3.2985,1,0.06768,0.05768,0.05001,0
0.49872,-4.8823e-06,0,0.018786,2.4028e-07,36182,-3.2943,1,0.06784,0.05784,0.05001,0
0.49968,3.1349e-06,0,0.018777,2.3955e-07,36182,-3.2902,1,0.068,0.058,0.05001,0
0.50065,1.1152e-05,0,0.018769,2.3882e-07,36182,-3.286,1,0.06816,0.05816,0.05001,0
0.50161,1.917e-05,0,0.018761,2.381e-07,36182,-3.2819,1,0.06832,0.05832,0.05001,0
0.50258,2.7187e-05,0,0.018753,2.3737e-07,36182,-3.2777,1,0.06848,0.05848,0.05001,0
0.50355,3.5204e-05,0,0.018745,2.3665e-07,36182,-3.2736,1,0.06864,0.05864,0.05001,0
0.50451,4.3222e-05,0,0.018737,2.3592e-07,36182,-3.2695,1,0.0688,0.0588,0.05001,0
0.50548,5.1239e-05,0,0.018728,2.352e-07,36182,-3.2653,1,0.06896,0.05896,0.05001,0
0.50637,5.8337e-05,0,0.018719,2.3449e-07,36182,-3.2613,1,0.06912,0.05912,0.05001,0
0.50724,6.5165e-05,0,0.018709,2.3379e-07,36182,-3.2574,1,0.06928,0.05928,0.05001,0
0.50811,7.1993e-05,0,0.018699,2.3309e-07,36182,-3.2535,1,0.06944,0.05944,0.05001,0
0.50898,7.882e-05,0,0.018689,2.324e-07,36182,-3.2496,1,0.0696,0.0596,0.05001,0
0.50985,8.5648e-05,0,0.018679,2.317e-07,36181,-3.2457,1,0.06976,0.05976,0.05001,0
0.51072,9.2476e-05,0,0.018669,2.31e-07,36181,-3.2418,1,0.06992,0.05992,0.05001,0
0.51159,9.9303e-05,0,0.018659,2.303e-07,36181,-3.2379,1,0.07008,0.06008,0.05001,0
0.51246,0.00010613,0,0.018649,2.296e-07,36181,-3.234,1,0.07024,0.06024,0.05001,0
0.5133,0.00011231,0,0.018638,2.2891e-07,36181,-3.2302,1,0.0704,0.0604,0.05001,0
0.51408,0.0001176,0,0.018627,2.2824e-07,36181,-3.2265,1,0.07056,0.06056,0.05001,0
0.51486,0.0001229,0,0.018616,2.2756e-07,36181,-3.2228,1,0.07072,0.06072,0.05001,0
0.51565,0.00012819,0,0.018604,2.2688e-07,36181,-3.2191,1,0.07088,0.06088,0.05001,0
0.51643,0.00013348,0,0.018593,2.2621e-07,36181,-3.2154,1,0.07104,0.06104,0.05001,0
0.51722,0.00013878,0,0.018582,2.2553e-07,36181,-3.2117,1,0.0712,0.0612,0.05001,0
0.518,0.00014407,0,0.01857,2.2486e-07,36181,-3.2081,1,0.07136,0.06136,0.05001,0
0.51878,0.00014936,0,0.018559,2.2418e-07,36181,-3.2044,1,0.07152,0.06152,0.05001,0
0.51957,0.00015462,0,0.018548,2.235e-07,36181,-3.2007,1,0.07168,0.06168,0.05001,0
0.52027,0.00015782,0,0.018535,2.2285e-07,36181,-3.1972,1,0.07184,0.06184,0.05001,0
0.52098,0.00016102,0,0.018523,2.222e-07,36181,-3.1937,1,0.072,0.062,0.05001,0
0.52169,0.00016422,0,0.018511,2.2155e-07,36181,-3.1902,1,0.07216,0.06216,0.05001,0
0.52239,0.00016742,0,0.018499,2.2089e-07,36181,-3.1867,1,0.07232,0.06232,0.05001,0
0.5231,0.00017063,0,0.018487,2.2024e-07,36181,-3.1832,1,0.07248,0.06248,0.05001,0
0.5238,0.00017383,0,0.018475,2.1959e-07,36181,-3.1798,1,0.07264,0.06264,0.05001,0
0.52451,0.00017703,0,0.018463,2.1894e-07,36181,-3.1763,1,0.0728,0.0628,0.05001,0
0.52522,0.00018023,0,0.018451,2.1828e-07,36181,-3.1728,1,0.07296,0.06296,0.05001,0
0.52588,0.00018322,0,0.018438,2.1763e-07,36181,-3.1694,1,0.07312,0.06312,0.05001,0
0.52651,0.00018605,0,0.018424,2.1698e-07,36181,-3.1661,1,0.07328,0.06328,0.05001,0
0.52714,0.00018888,0,0.018411,2.1633e-07,36181,-3.1628,1,0.07344,0.06344,0.05001,0
0.52777,0.00019171,0,0.018398,2.1568e-07,36181,-3.1595,1,0.0736,0.0636,0.05001,0
0.5284,0.00019454,0,0.018384,2.1503e-07,36180,-3.1562,1,0.07376,0.06376,0.05001,0
0.52904,0.00019737,0,0.018371,2.1438e-07,36180,-3.1529,1,0.07392,0.06392,0.05001,0
0.52967,0.0002002,0,0.018358,2.1373e-07,36180,-3.1496,1,0.07408,0.06408,0.05001,0
0.5303,0.00020303,0,0.018344,2.1308e-07,36180,-3.1463,1,0.07424,0.06424,0.05001,0
0.53093,0.00020585,0,0.018331,2.1244e-07,36180,-3.143,1,0.0744,0.0644,0.05001,0
0.53147,0.0002083,0,0.018316,2.1183e-07,36180,-3.1398,1,0.07456,0.06456,0.05001,0
0.53202,0.00021075,0,0.0183,2.1122e-07,36180,-3.1367,1,0.07472,0.06472,0.05001,0
0.53257,0.0002132,0,0.018285,2.1061e-07,36180,-3.1336,1,0.07488,0.06488,0.05001,0
0.53311,0.00021565,0,0.01827,2.1e-07,36180,-3.1305,1,0.07504,0.06504,0.05001,0
0.53366,0.0002181,0,0.018255,2.0939e-07,36180,-3.1273,1,0.0752,0.0652,0.05001,0
0.53421,0.00022055,0,0.01824,2.0878e-07,36180,-3.1242,1,0.07536,0.06536,0.05001,0
0.53476,0.00022301,0,0.018224,2.0817e-07,36180,-3.1211,1,0.07552,0.06552,0.05001,0
0.5353,0.00022546,0,0.018209,2.0757e-07,36180,-3.1179,1,0.07568,0.06568,0.05001,0
0.53582,0.0002276,0,0.018193,2.0695e-07,36180,-3.1149,1,0.07584,0.06584,0.05001,0
0.5363,0.00022935,0,0.018177,2.0633e-07,36180,-3.1119,1,0.076,0.066,0.05001,0
0.53677,0.0002311,0,0.018161,2.0572e-07,36179,-3.1089,1,0.07616,0.06616,0.05001,0
0.53725,0.00023285,0,0.018144,2.051e-07,36179,-3.106,1,0.07632,0.06632,0.05001,0
0.53772,0.0002346,0,0.018128,2.0448e-07,36179,-3.103,1,0.07648,0.06648,0.05001,0
0.5382,0.00023635,0,0.018111,2.0386e-07,36179,-3.1,1,0.07664,0.06664,0.05001,0
0.53868,0.0002381,0,0.018095,2.0324e-07,36179,-3.097,1,0.0768,0.0668,0.05001,0
0.53915,0.00023984,0,0.018078,2.0263e-07,36179,-3.0941,1,0.07696,0.06696,0.05001,0
0.53963,0.00024159,0,0.018062,2.0201e-07,36179,-3.0911,1,0.07712,0.06712,0.05001,0
0.54005,0.00024396,0,0.018045,2.0142e-07,36179,-3.0882,1,0.07728,0.06728,0.05001,0
0.54045,0.00024648,0,0.018027,2.0084e-07,36179,-3.0854,1,0.07744,0.06744,0.05001,0
0.54086,0.000249,0,0.01801,2.0026e-07,36179,-3.0826,1,0.0776,0.0676,0.05001,0
0.54126,0.00025152,0,0.017993,1.9969e-07,36179,-3.0798,1,0.07776,0.06776,0.05001,0
0.54166,0.00025404,0,0.017975,1.9911e-07,36178,-3.077,1,0.07792,0.06792,0.05001,0
0.54207,0.00025657,0,0.017958,1.9853e-07,36178,-3.0741,1,0.07808,0.06808,0.05001,0
0.54247,0.00025909,0,0.01794,1.9795e-07,36178,-3.0713,1,0.07824,0.06824,0.05001,0
0.54288,0.00026161,0,0.017923,1.9737e-07,36178,-3.0685,1,0.0784,0.0684,0.05001,0
0.54327,0.00026409,0,0.017906,1.9679e-07,36178,-3.0657,1,0.07856,0.06856,0.05001,0
0.54361,0.00026612,0,0.017887,1.9623e-07,36178,-3.063,1,0.07872,0.06872,0.05001,0
0.54395,0.00026814,0,0.017868,1.9567e-07,36178,-3.0603,1,0.07888,0.06888,0.05001,0
0.54429,0.00027017,0,0.017849,1.9511e-07,36178,-3.0576,1,0.07904,0.06904,0.05001,0
0.54463,0.00027219,0,0.01783,1.9455e-07,36178,-3.055,1,0.0792,0.0692,0.05001,0
0.54497,0.00027422,0,0.017811,1.9399e-07,36178,-3.0523,1,0.07936,0.06936,0.05001,0
