"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.053998,-0.00033755,0,0.0016667,2.676e-08,86950,-3.2283,1,0.07533,0.06533,0.05001,0
0.057599,-0.0003346,0,0.0016839,2.6616e-08,86950,-3.2135,1,0.07564,0.06564,0.05001,0
0.061098,-0.00033136,0,0.0017012,2.647e-08,86950,-3.1993,1,0.07595,0.06595,0.05001,0
0.064525,-0.00032792,0,0.0017186,2.6323e-08,86950,-3.1856,1,0.07626,0.06626,0.05001,0
0.067951,-0.00032447,0,0.0017359,2.6176e-08,86950,-3.1718,1,0.07657,0.06657,0.05001,0
0.071377,-0.00032103,0,0.0017533,2.6029e-08,86951,-3.1581,1,0.07688,0.06688,0.05001,0
0.074783,-0.00031757,0,0.0017706,2.5881e-08,86951,-3.1445,1,0.07719,0.06719,0.05001,0
0.07803,-0.00031403,0,0.001788,2.5733e-08,86951,-3.1317,1,0.0775,0.0675,0.05001,0
0.081278,-0.0003105,0,0.0018054,2.5584e-08,86951,-3.1189,1,0.07781,0.06781,0.05001,0
0.084526,-0.00030697,0,0.0018228,2.5435e-08,86951,-3.1062,1,0.07812,0.06812,0.05001,0
0.087774,-0.00030343,0,0.0018402,2.5287e-08,86951,-3.0934,1,0.07843,0.06843,0.05001,0
0.09091,-0.00029994,0,0.0018575,2.5138e-08,86951,-3.0812,1,0.07874,0.06874,0.05001,0
0.093979,-0.00029648,0,0.0018748,2.499e-08,86952,-3.0694,1,0.07905,0.06905,0.05001,0
0.097048,-0.00029301,0,0.0018922,2.4842e-08,86952,-3.0575,1,0.07936,0.06936,0.05001,0
0.10012,-0.00028955,0,0.0019095,2.4694e-08,86952,-3.0457,1,0.07967,0.06967,0.05001,0
0.10317,-0.0002861,0,0.0019268,2.4546e-08,86952,-3.0339,1,0.07998,0.06998,0.05001,0
0.10606,-0.0002828,0,0.0019441,2.4401e-08,86952,-3.023,1,0.08029,0.07029,0.05001,0
0.10896,-0.0002795,0,0.0019614,2.4255e-08,86952,-3.012,1,0.0806,0.0706,0.05001,0
0.11185,-0.0002762,0,0.0019787,2.411e-08,86952,-3.001,1,0.08091,0.07091,0.05001,0
0.11475,-0.0002729,0,0.001996,2.3964e-08,86953,-2.99,1,0.08122,0.07122,0.05001,0
0.11755,-0.00026955,0,0.0020133,2.3821e-08,86953,-2.9795,1,0.08153,0.07153,0.05001,0
0.12028,-0.00026614,0,0.0020305,2.3679e-08,86953,-2.9693,1,0.08184,0.07184,0.05001,0
0.123,-0.00026274,0,0.0020477,2.3538e-08,86953,-2.9591,1,0.08215,0.07215,0.05001,0
0.12573,-0.00025934,0,0.0020649,2.3396e-08,86953,-2.9489,1,0.08246,0.07246,0.05001,0
0.12846,-0.00025594,0,0.0020821,2.3255e-08,86953,-2.9388,1,0.08277,0.07277,0.05001,0
0.13103,-0.00025243,0,0.0020991,2.3117e-08,86953,-2.9293,1,0.08308,0.07308,0.05001,0
0.1336,-0.00024891,0,0.0021162,2.2979e-08,86954,-2.9199,1,0.08339,0.07339,0.05001,0
0.13616,-0.00024539,0,0.0021332,2.2841e-08,86954,-2.9104,1,0.0837,0.0737,0.05001,0
0.13873,-0.00024187,0,0.0021502,2.2703e-08,86954,-2.901,1,0.08401,0.07401,0.05001,0
0.14124,-0.00023833,0,0.0021671,2.2567e-08,86954,-2.8918,1,0.08432,0.07432,0.05001,0
0.14365,-0.00023473,0,0.0021838,2.2433e-08,86954,-2.8831,1,0.08463,0.07463,0.05001,0
0.14606,-0.00023113,0,0.0022005,2.2298e-08,86954,-2.8743,1,0.08494,0.07494,0.05001,0
0.14847,-0.00022753,0,0.0022172,2.2164e-08,86954,-2.8656,1,0.08525,0.07525,0.05001,0
0.15087,-0.00022393,0,0.0022339,2.203e-08,86954,-2.8569,1,0.08556,0.07556,0.05001,0
0.15318,-0.00022043,0,0.0022502,2.1899e-08,86955,-2.8486,1,0.08587,0.07587,0.05001,0
0.15543,-0.00021698,0,0.0022664,2.1768e-08,86955,-2.8405,1,0.08618,0.07618,0.05001,0
0.15769,-0.00021352,0,0.0022827,2.1637e-08,86955,-2.8324,1,0.08649,0.07649,0.05001,0
0.15994,-0.00021007,0,0.0022989,2.1507e-08,86955,-2.8243,1,0.0868,0.0768,0.05001,0
0.1622,-0.00020662,0,0.0023151,2.1376e-08,86955,-2.8162,1,0.08711,0.07711,0.05001,0
0.1643,-0.00020333,0,0.0023308,2.1249e-08,86955,-2.8087,1,0.08742,0.07742,0.05001,0
0.16641,-0.00020005,0,0.0023464,2.1123e-08,86955,-2.8012,1,0.08773,0.07773,0.05001,0
0.16852,-0.00019677,0,0.0023621,2.0996e-08,86955,-2.7937,1,0.08804,0.07804,0.05001,0
0.17062,-0.00019348,0,0.0023777,2.0869e-08,86956,-2.7862,1,0.08835,0.07835,0.05001,0
0.17269,-0.00019029,0,0.0023932,2.0743e-08,86956,-2.7789,1,0.08866,0.07866,0.05001,0
0.17466,-0.00018731,0,0.0024083,2.062e-08,86956,-2.772,1,0.08897,0.07897,0.05001,0
0.17662,-0.00018434,0,0.0024233,2.0498e-08,86956,-2.765,1,0.08928,0.07928,0.05001,0
0.17859,-0.00018136,0,0.0024384,2.0375e-08,86956,-2.7581,1,0.08959,0.07959,0.05001,0
0.18055,-0.00017839,0,0.0024534,2.0252e-08,86956,-2.7511,1,0.0899,0.0799,0.05001,0
0.18245,-0.00017554,0,0.0024682,2.0132e-08,86956,-2.7445,1,0.09021,0.08021,0.05001,0
0.18428,-0.00017279,0,0.0024826,2.0014e-08,86956,-2.738,1,0.09052,0.08052,0.05001,0
0.18611,-0.00017005,0,0.0024971,1.9896e-08,86957,-2.7316,1,0.09083,0.08083,0.05001,0
0.18794,-0.00016731,0,0.0025115,1.9778e-08,86957,-2.7251,1,0.09114,0.08114,0.05001,0
0.18978,-0.00016457,0,0.002526,1.966e-08,86957,-2.7187,1,0.09145,0.08145,0.05001,0
0.19151,-0.00016203,0,0.00254,1.9546e-08,86957,-2.7126,1,0.09176,0.08176,0.05001,0
0.19322,-0.00015956,0,0.0025539,1.9433e-08,86957,-2.7066,1,0.09207,0.08207,0.05001,0
0.19493,-0.0001571,0,0.0025677,1.9321e-08,86957,-2.7007,1,0.09238,0.08238,0.05001,0
0.19663,-0.00015463,0,0.0025816,1.9208e-08,86957,-2.6947,1,0.09269,0.08269,0.05001,0
0.19834,-0.00015217,0,0.0025954,1.9095e-08,86957,-2.6887,1,0.093,0.083,0.05001,0
0.19994,-0.00014994,0,0.0026087,1.8987e-08,86957,-2.6831,1,0.09331,0.08331,0.05001,0
0.20153,-0.00014774,0,0.0026219,1.8879e-08,86958,-2.6776,1,0.09362,0.08362,0.05001,0
0.20311,-0.00014554,0,0.0026351,1.8771e-08,86958,-2.6721,1,0.09393,0.08393,0.05001,0
0.2047,-0.00014334,0,0.0026483,1.8663e-08,86958,-2.6665,1,0.09424,0.08424,0.05001,0
0.20628,-0.00014113,0,0.0026614,1.8555e-08,86958,-2.661,1,0.09455,0.08455,0.05001,0
0.20776,-0.0001389,0,0.0026739,1.8452e-08,86958,-2.6559,1,0.09486,0.08486,0.05001,0
0.20923,-0.00013667,0,0.0026864,1.8348e-08,86958,-2.6507,1,0.09517,0.08517,0.05001,0
0.21071,-0.00013444,0,0.0026989,1.8245e-08,86958,-2.6456,1,0.09548,0.08548,0.05001,0
0.21218,-0.00013221,0,0.0027114,1.8141e-08,86958,-2.6404,1,0.09579,0.08579,0.05001,0
0.21364,-0.00013004,0,0.0027237,1.8039e-08,86958,-2.6353,1,0.0961,0.0861,0.05001,0
0.21501,-0.0001281,0,0.0027355,1.794e-08,86959,-2.6305,1,0.09641,0.08641,0.05001,0
0.21637,-0.00012617,0,0.0027472,1.7841e-08,86959,-2.6257,1,0.09672,0.08672,0.05001,0
0.21774,-0.00012423,0,0.002759,1.7742e-08,86959,-2.621,1,0.09703,0.08703,0.05001,0
0.21911,-0.00012229,0,0.0027708,1.7643e-08,86959,-2.6162,1,0.09734,0.08734,0.05001,0
0.22045,-0.00012042,0,0.0027824,1.7545e-08,86959,-2.6115,1,0.09765,0.08765,0.05001,0
0.22172,-0.00011871,0,0.0027934,1.7451e-08,86959,-2.607,1,0.09796,0.08796,0.05001,0
0.22299,-0.000117,0,0.0028045,1.7356e-08,86959,-2.6026,1,0.09827,0.08827,0.05001,0
0.22426,-0.00011529,0,0.0028155,1.7262e-08,86959,-2.5981,1,0.09858,0.08858,0.05001,0
0.22553,-0.00011358,0,0.0028266,1.7167e-08,86959,-2.5936,1,0.09889,0.08889,0.05001,0
0.22677,-0.00011187,0,0.0028374,1.7074e-08,86959,-2.5893,1,0.0992,0.0892,0.05001,0
0.22794,-0.00011013,0,0.0028478,1.6984e-08,86959,-2.5851,1,0.09951,0.08951,0.05001,0
0.22912,-0.0001084,0,0.0028581,1.6894e-08,86960,-2.581,1,0.09982,0.08982,0.05001,0
0.23029,-0.00010667,0,0.0028685,1.6803e-08,86960,-2.5768,1,0.10013,0.09013,0.05001,0
0.23147,-0.00010493,0,0.0028788,1.6713e-08,86960,-2.5727,1,0.10044,0.09044,0.05001,0
0.23261,-0.00010322,0,0.002889,1.6624e-08,86960,-2.5686,1,0.10075,0.09075,0.05001,0
0.2337,-0.00010155,0,0.0028986,1.6539e-08,86960,-2.5647,1,0.10106,0.09106,0.05001,0
0.23478,-9.988e-05,0,0.0029083,1.6453e-08,86960,-2.5608,1,0.10137,0.09137,0.05001,0
0.23587,-9.821e-05,0,0.002918,1.6368e-08,86960,-2.557,1,0.10168,0.09168,0.05001,0
0.23696,-9.654e-05,0,0.0029277,1.6282e-08,86960,-2.5531,1,0.10199,0.09199,0.05001,0
0.23802,-9.4925e-05,0,0.0029372,1.6198e-08,86960,-2.5493,1,0.1023,0.0923,0.05001,0
0.23902,-9.3435e-05,0,0.0029463,1.6117e-08,86960,-2.5456,1,0.10261,0.09261,0.05001,0
0.24002,-9.1945e-05,0,0.0029553,1.6036e-08,86960,-2.542,1,0.10292,0.09292,0.05001,0
0.24103,-9.0455e-05,0,0.0029644,1.5955e-08,86960,-2.5384,1,0.10323,0.09323,0.05001,0
0.24203,-8.8965e-05,0,0.0029734,1.5874e-08,86961,-2.5348,1,0.10354,0.09354,0.05001,0
0.24302,-8.753e-05,0,0.0029823,1.5794e-08,86961,-2.5312,1,0.10385,0.09385,0.05001,0
0.24395,-8.626e-05,0,0.0029908,1.5718e-08,86961,-2.5278,1,0.10416,0.09416,0.05001,0
0.24487,-8.4991e-05,0,0.0029992,1.5641e-08,86961,-2.5244,1,0.10447,0.09447,0.05001,0
0.2458,-8.3722e-05,0,0.0030077,1.5565e-08,86961,-2.521,1,0.10478,0.09478,0.05001,0
0.24673,-8.2452e-05,0,0.0030161,1.5488e-08,86961,-2.5176,1,0.10509,0.09509,0.05001,0
0.24765,-8.1197e-05,0,0.0030245,1.5413e-08,86961,-2.5142,1,0.1054,0.0954,0.05001,0
0.24851,-8.0014e-05,0,0.0030324,1.5341e-08,86961,-2.5111,1,0.10571,0.09571,0.05001,0
0.24936,-7.8831e-05,0,0.0030403,1.5268e-08,86961,-2.5079,1,0.10602,0.09602,0.05001,0
0.25022,-7.7648e-05,0,0.0030481,1.5196e-08,86961,-2.5047,1,0.10633,0.09633,0.05001,0
0.25108,-7.6465e-05,0,0.003056,1.5124e-08,86961,-2.5015,1,0.10664,0.09664,0.05001,0
0.25194,-7.5282e-05,0,0.0030639,1.5052e-08,86961,-2.4983,1,0.10695,0.09695,0.05001,0
0.25273,-7.4087e-05,0,0.0030712,1.4983e-08,86961,-2.4953,1,0.10726,0.09726,0.05001,0
0.25352,-7.2892e-05,0,0.0030785,1.4915e-08,86962,-2.4923,1,0.10757,0.09757,0.05001,0
0.25431,-7.1698e-05,0,0.0030858,1.4847e-08,86962,-2.4893,1,0.10788,0.09788,0.05001,0
0.25511,-7.0503e-05,0,0.0030931,1.4778e-08,86962,-2.4863,1,0.10819,0.09819,0.05001,0
0.2559,-6.9308e-05,0,0.0031004,1.471e-08,86962,-2.4833,1,0.1085,0.0985,0.05001,0
0.25664,-6.8065e-05,0,0.0031072,1.4644e-08,86962,-2.4805,1,0.10881,0.09881,0.05001,0
0.25737,-6.6813e-05,0,0.003114,1.4579e-08,86962,-2.4776,1,0.10912,0.09912,0.05001,0
0.2581,-6.5562e-05,0,0.0031207,1.4514e-08,86962,-2.4748,1,0.10943,0.09943,0.05001,0
0.25884,-6.4311e-05,0,0.0031275,1.445e-08,86962,-2.472,1,0.10974,0.09974,0.05001,0
0.25957,-6.306e-05,0,0.0031342,1.4385e-08,86962,-2.4692,1,0.11005,0.10005,0.05001,0
0.26026,-6.1963e-05,0,0.0031406,1.4322e-08,86962,-2.4664,1,0.11036,0.10036,0.05001,0
0.26094,-6.0947e-05,0,0.0031469,1.426e-08,86962,-2.4638,1,0.11067,0.10067,0.05001,0
0.26161,-5.993e-05,0,0.0031531,1.4199e-08,86962,-2.4611,1,0.11098,0.10098,0.05001,0
0.26229,-5.8913e-05,0,0.0031593,1.4137e-08,86962,-2.4584,1,0.11129,0.10129,0.05001,0
0.26297,-5.7897e-05,0,0.0031656,1.4076e-08,86962,-2.4558,1,0.1116,0.1016,0.05001,0
0.26362,-5.6948e-05,0,0.0031716,1.4016e-08,86962,-2.4532,1,0.11191,0.10191,0.05001,0
0.26425,-5.6093e-05,0,0.0031774,1.3957e-08,86962,-2.4507,1,0.11222,0.10222,0.05001,0
0.26487,-5.5238e-05,0,0.0031832,1.3899e-08,86962,-2.4481,1,0.11253,0.10253,0.05001,0
0.2655,-5.4383e-05,0,0.003189,1.384e-08,86963,-2.4456,1,0.11284,0.10284,0.05001,0
0.26612,-5.3528e-05,0,0.0031947,1.3782e-08,86963,-2.4431,1,0.11315,0.10315,0.05001,0
0.26674,-5.2676e-05,0,0.0032005,1.3724e-08,86963,-2.4406,1,0.11346,0.10346,0.05001,0
0.26732,-5.1843e-05,0,0.0032058,1.3669e-08,86963,-2.4382,1,0.11377,0.10377,0.05001,0
0.2679,-5.101e-05,0,0.0032112,1.3613e-08,86963,-2.4358,1,0.11408,0.10408,0.05001,0
0.26848,-5.0176e-05,0,0.0032165,1.3558e-08,86963,-2.4334,1,0.11439,0.10439,0.05001,0
0.26906,-4.9343e-05,0,0.0032219,1.3503e-08,86963,-2.4311,1,0.1147,0.1047,0.05001,0
0.26964,-4.851e-05,0,0.0032272,1.3447e-08,86963,-2.4287,1,0.11501,0.10501,0.05001,0
0.27019,-4.7657e-05,0,0.0032322,1.3394e-08,86963,-2.4264,1,0.11532,0.10532,0.05001,0
0.27073,-4.6801e-05,0,0.0032372,1.3341e-08,86963,-2.4241,1,0.11563,0.10563,0.05001,0
0.27127,-4.5944e-05,0,0.0032421,1.3289e-08,86963,-2.4219,1,0.11594,0.10594,0.05001,0
0.2718,-4.5088e-05,0,0.003247,1.3236e-08,86963,-2.4196,1,0.11625,0.10625,0.05001,0
0.27234,-4.4231e-05,0,0.003252,1.3184e-08,86963,-2.4174,1,0.11656,0.10656,0.05001,0
0.27286,-4.3458e-05,0,0.0032567,1.3132e-08,86963,-2.4152,1,0.11687,0.10687,0.05001,0
0.27336,-4.2771e-05,0,0.0032613,1.3082e-08,86963,-2.413,1,0.11718,0.10718,0.05001,0
0.27386,-4.2084e-05,0,0.0032658,1.3032e-08,86963,-2.4109,1,0.11749,0.10749,0.05001,0
0.27436,-4.1397e-05,0,0.0032703,1.2982e-08,86963,-2.4087,1,0.1178,0.1078,0.05001,0
0.27486,-4.0709e-05,0,0.0032749,1.2932e-08,86963,-2.4066,1,0.11811,0.10811,0.05001,0
0.27535,-4.0046e-05,0,0.0032794,1.2882e-08,86963,-2.4044,1,0.11842,0.10842,0.05001,0
0.27582,-3.9584e-05,0,0.0032836,1.2834e-08,86963,-2.4024,1,0.11873,0.10873,0.05001,0
0.27628,-3.9122e-05,0,0.0032878,1.2786e-08,86964,-2.4004,1,0.11904,0.10904,0.05001,0
0.27674,-3.8661e-05,0,0.003292,1.2739e-08,86964,-2.3983,1,0.11935,0.10935,0.05001,0
0.27721,-3.8199e-05,0,0.0032962,1.2691e-08,86964,-2.3963,1,0.11966,0.10966,0.05001,0
0.27767,-3.7737e-05,0,0.0033003,1.2643e-08,86964,-2.3943,1,0.11997,0.10997,0.05001,0
0.27811,-3.7274e-05,0,0.0033043,1.2597e-08,86964,-2.3923,1,0.12028,0.11028,0.05001,0
0.27854,-3.681e-05,0,0.0033082,1.2552e-08,86964,-2.3904,1,0.12059,0.11059,0.05001,0
0.27898,-3.6347e-05,0,0.0033121,1.2507e-08,86964,-2.3884,1,0.1209,0.1109,0.05001,0
0.27941,-3.5883e-05,0,0.003316,1.2462e-08,86964,-2.3865,1,0.12121,0.11121,0.05001,0
0.27984,-3.5419e-05,0,0.0033199,1.2417e-08,86964,-2.3846,1,0.12152,0.11152,0.05001,0
0.28026,-3.4961e-05,0,0.0033237,1.2372e-08,86964,-2.3826,1,0.12183,0.11183,0.05001,0
0.28067,-3.4519e-05,0,0.0033273,1.2329e-08,86964,-2.3808,1,0.12214,0.11214,0.05001,0
0.28107,-3.4077e-05,0,0.0033309,1.2286e-08,86964,-2.379,1,0.12245,0.11245,0.05001,0
0.28147,-3.3636e-05,0,0.0033344,1.2243e-08,86964,-2.3771,1,0.12276,0.11276,0.05001,0
0.28187,-3.3194e-05,0,0.003338,1.22e-08,86964,-2.3753,1,0.12307,0.11307,0.05001,0
0.28227,-3.2753e-05,0,0.0033416,1.2157e-08,86964,-2.3735,1,0.12338,0.11338,0.05001,0
0.28265,-3.2305e-05,0,0.0033449,1.2116e-08,86964,-2.3717,1,0.12369,0.11369,0.05001,0
0.28302,-3.1854e-05,0,0.0033482,1.2075e-08,86964,-2.3699,1,0.124,0.114,0.05001,0
0.2834,-3.1404e-05,0,0.0033514,1.2034e-08,86964,-2.3682,1,0.12431,0.11431,0.05001,0
0.28377,-3.0953e-05,0,0.0033546,1.1993e-08,86964,-2.3664,1,0.12462,0.11462,0.05001,0
0.28414,-3.0503e-05,0,0.0033579,1.1952e-08,86964,-2.3647,1,0.12493,0.11493,0.05001,0
0.28451,-3.0099e-05,0,0.0033611,1.1911e-08,86964,-2.3629,1,0.12524,0.11524,0.05001,0
0.28485,-2.9902e-05,0,0.003364,1.1872e-08,86964,-2.3613,1,0.12555,0.11555,0.05001,0
0.2852,-2.9706e-05,0,0.0033669,1.1833e-08,86964,-2.3596,1,0.12586,0.11586,0.05001,0
0.28554,-2.9509e-05,0,0.0033698,1.1794e-08,86964,-2.3579,1,0.12617,0.11617,0.05001,0
0.28589,-2.9312e-05,0,0.0033728,1.1755e-08,86964,-2.3563,1,0.12648,0.11648,0.05001,0
0.28623,-2.9116e-05,0,0.0033757,1.1716e-08,86964,-2.3546,1,0.12679,0.11679,0.05001,0
0.28656,-2.8859e-05,0,0.0033784,1.1677e-08,86964,-2.353,1,0.1271,0.1171,0.05001,0
0.28688,-2.8563e-05,0,0.0033811,1.164e-08,86965,-2.3514,1,0.12741,0.11741,0.05001,0
0.2872,-2.8268e-05,0,0.0033837,1.1602e-08,86965,-2.3498,1,0.12772,0.11772,0.05001,0
0.28752,-2.7972e-05,0,0.0033863,1.1564e-08,86965,-2.3482,1,0.12803,0.11803,0.05001,0
0.28784,-2.7677e-05,0,0.0033889,1.1527e-08,86965,-2.3466,1,0.12834,0.11834,0.05001,0
0.28816,-2.7381e-05,0,0.0033916,1.1489e-08,86965,-2.345,1,0.12865,0.11865,0.05001,0
0.28845,-2.6934e-05,0,0.0033939,1.1453e-08,86965,-2.3435,1,0.12896,0.11896,0.05001,0
0.28875,-2.6485e-05,0,0.0033963,1.1417e-08,86965,-2.342,1,0.12927,0.11927,0.05001,0
0.28904,-2.6036e-05,0,0.0033986,1.1381e-08,86965,-2.3405,1,0.12958,0.11958,0.05001,0
0.28934,-2.5587e-05,0,0.003401,1.1344e-08,86965,-2.339,1,0.12989,0.11989,0.05001,0
0.28963,-2.5138e-05,0,0.0034033,1.1308e-08,86965,-2.3374,1,0.1302,0.1202,0.05001,0
0.28992,-2.4694e-05,0,0.0034056,1.1273e-08,86965,-2.3359,1,0.13051,0.12051,0.05001,0
0.29019,-2.4263e-05,0,0.0034077,1.1238e-08,86965,-2.3345,1,0.13082,0.12082,0.05001,0
0.29046,-2.3831e-05,0,0.0034098,1.1203e-08,86965,-2.333,1,0.13113,0.12113,0.05001,0
0.29073,-2.3399e-05,0,0.0034119,1.1169e-08,86965,-2.3316,1,0.13144,0.12144,0.05001,0
0.291,-2.2967e-05,0,0.0034139,1.1134e-08,86965,-2.3302,1,0.13175,0.12175,0.05001,0
0.29127,-2.2535e-05,0,0.003416,1.1099e-08,86965,-2.3287,1,0.13206,0.12206,0.05001,0
0.29153,-2.2169e-05,0,0.003418,1.1066e-08,86965,-2.3273,1,0.13237,0.12237,0.05001,0
0.29178,-2.1839e-05,0,0.0034198,1.1032e-08,86965,-2.3259,1,0.13268,0.12268,0.05001,0
0.29203,-2.1509e-05,0,0.0034217,1.0999e-08,86965,-2.3245,1,0.13299,0.12299,0.05001,0
0.29228,-2.1179e-05,0,0.0034235,1.0966e-08,86965,-2.3231,1,0.1333,0.1233,0.05001,0
0.29253,-2.0849e-05,0,0.0034254,1.0933e-08,86965,-2.3218,1,0.13361,0.12361,0.05001,0
0.29278,-2.0518e-05,0,0.0034272,1.09e-08,86965,-2.3204,1,0.13392,0.12392,0.05001,0
0.29302,-2.0275e-05,0,0.0034289,1.0868e-08,86965,-2.319,1,0.13423,0.12423,0.05001,0
0.29325,-2.0041e-05,0,0.0034305,1.0836e-08,86965,-2.3177,1,0.13454,0.12454,0.05001,0
0.29348,-1.9807e-05,0,0.0034321,1.0804e-08,86965,-2.3164,1,0.13485,0.12485,0.05001,0
0.29371,-1.9573e-05,0,0.0034337,1.0772e-08,86965,-2.3151,1,0.13516,0.12516,0.05001,0
0.29394,-1.9338e-05,0,0.0034354,1.0741e-08,86965,-2.3138,1,0.13547,0.12547,0.05001,0
0.29417,-1.9104e-05,0,0.003437,1.0709e-08,86965,-2.3124,1,0.13578,0.12578,0.05001,0
0.29439,-1.8864e-05,0,0.0034384,1.0678e-08,86965,-2.3112,1,0.13609,0.12609,0.05001,0
0.2946,-1.8625e-05,0,0.0034398,1.0648e-08,86965,-2.3099,1,0.1364,0.1264,0.05001,0
0.29481,-1.8386e-05,0,0.0034412,1.0617e-08,86965,-2.3086,1,0.13671,0.12671,0.05001,0
0.29503,-1.8147e-05,0,0.0034426,1.0587e-08,86965,-2.3074,1,0.13702,0.12702,0.05001,0
0.29524,-1.7908e-05,0,0.003444,1.0556e-08,86965,-2.3061,1,0.13733,0.12733,0.05001,0
0.29545,-1.7701e-05,0,0.0034453,1.0526e-08,86965,-2.3049,1,0.13764,0.12764,0.05001,0
0.29565,-1.7564e-05,0,0.0034465,1.0496e-08,86965,-2.3037,1,0.13795,0.12795,0.05001,0
0.29585,-1.7427e-05,0,0.0034477,1.0467e-08,86965,-2.3024,1,0.13826,0.12826,0.05001,0
0.29604,-1.729e-05,0,0.0034489,1.0437e-08,86965,-2.3012,1,0.13857,0.12857,0.05001,0
0.29624,-1.7153e-05,0,0.0034501,1.0408e-08,86965,-2.3,1,0.13888,0.12888,0.05001,0
0.29644,-1.7015e-05,0,0.0034513,1.0378e-08,86965,-2.2988,1,0.13919,0.12919,0.05001,0
0.29663,-1.684e-05,0,0.0034524,1.0349e-08,86965,-2.2976,1,0.1395,0.1295,0.05001,0
0.29681,-1.6621e-05,0,0.0034534,1.032e-08,86965,-2.2965,1,0.13981,0.12981,0.05001,0
0.29699,-1.6401e-05,0,0.0034544,1.0292e-08,86965,-2.2953,1,0.14012,0.13012,0.05001,0
0.29717,-1.6182e-05,0,0.0034553,1.0263e-08,86965,-2.2942,1,0.14043,0.13043,0.05001,0
0.29735,-1.5963e-05,0,0.0034563,1.0234e-08,86966,-2.293,1,0.14074,0.13074,0.05001,0
0.29753,-1.5743e-05,0,0.0034573,1.0206e-08,86966,-2.2919,1,0.14105,0.13105,0.05001,0
0.2977,-1.5469e-05,0,0.0034582,1.0178e-08,86966,-2.2907,1,0.14136,0.13136,0.05001,0
0.29787,-1.5153e-05,0,0.003459,1.015e-08,86966,-2.2896,1,0.14167,0.13167,0.05001,0
0.29803,-1.4836e-05,0,0.0034598,1.0123e-08,86966,-2.2885,1,0.14198,0.13198,0.05001,0
0.2982,-1.452e-05,0,0.0034605,1.0095e-08,86966,-2.2874,1,0.14229,0.13229,0.05001,0
0.29836,-1.4204e-05,0,0.0034613,1.0067e-08,86966,-2.2863,1,0.1426,0.1326,0.05001,0
0.29853,-1.3888e-05,0,0.0034621,1.004e-08,86966,-2.2852,1,0.14291,0.13291,0.05001,0
0.29868,-1.3579e-05,0,0.0034628,1.0013e-08,86966,-2.2841,1,0.14322,0.13322,0.05001,0
0.29883,-1.3274e-05,0,0.0034634,9.986e-09,86966,-2.2831,1,0.14353,0.13353,0.05001,0
0.29898,-1.2969e-05,0,0.003464,9.9594e-09,86966,-2.282,1,0.14384,0.13384,0.05001,0
0.29913,-1.2665e-05,0,0.0034646,9.9328e-09,86966,-2.281,1,0.14415,0.13415,0.05001,0
0.29928,-1.236e-05,0,0.0034651,9.9062e-09,86966,-2.2799,1,0.14446,0.13446,0.05001,0
0.29943,-1.2055e-05,0,0.0034657,9.8795e-09,86966,-2.2789,1,0.14477,0.13477,0.05001,0
0.29957,-1.1879e-05,0,0.0034662,9.8537e-09,86966,-2.2778,1,0.14508,0.13508,0.05001,0
0.29971,-1.177e-05,0,0.0034667,9.8282e-09,86966,-2.2768,1,0.14539,0.13539,0.05001,0
0.29984,-1.1661e-05,0,0.0034671,9.8027e-09,86966,-2.2758,1,0.1457,0.1357,0.05001,0
0.29998,-1.1553e-05,0,0.0034675,9.7772e-09,86966,-2.2748,1,0.14601,0.13601,0.05001,0
0.30011,-1.1444e-05,0,0.0034679,9.7517e-09,86966,-2.2738,1,0.14632,0.13632,0.05001,0
0.30025,-1.1336e-05,0,0.0034684,9.7262e-09,86966,-2.2728,1,0.14663,0.13663,0.05001,0
0.30038,-1.1329e-05,0,0.0034687,9.7013e-09,86966,-2.2718,1,0.14694,0.13694,0.05001,0
0.3005,-1.1381e-05,0,0.003469,9.6768e-09,86966,-2.2708,1,0.14725,0.13725,0.05001,0
0.30063,-1.1433e-05,0,0.0034693,9.6524e-09,86966,-2.2698,1,0.14756,0.13756,0.05001,0
0.30075,-1.1485e-05,0,0.0034696,9.6279e-09,86966,-2.2689,1,0.14787,0.13787,0.05001,0
0.30088,-1.1537e-05,0,0.0034699,9.6034e-09,86966,-2.2679,1,0.14818,0.13818,0.05001,0
0.301,-1.1589e-05,0,0.0034702,9.579e-09,86966,-2.2669,1,0.14849,0.13849,0.05001,0
0.30112,-1.1581e-05,0,0.0034704,9.555e-09,86966,-2.266,1,0.1488,0.1388,0.05001,0
0.30124,-1.1529e-05,0,0.0034706,9.5314e-09,86966,-2.2651,1,0.14911,0.13911,0.05001,0
0.30135,-1.1476e-05,0,0.0034708,9.5078e-09,86966,-2.2641,1,0.14942,0.13942,0.05001,0
0.30146,-1.1423e-05,0,0.0034709,9.4842e-09,86966,-2.2632,1,0.14973,0.13973,0.05001,0
0.30158,-1.137e-05,0,0.0034711,9.4606e-09,86966,-2.2623,1,0.15004,0.14004,0.05001,0
0.30169,-1.1317e-05,0,0.0034713,9.437e-09,86966,-2.2613,1,0.15035,0.14035,0.05001,0
0.3018,-1.1184e-05,0,0.0034714,9.4138e-09,86966,-2.2604,1,0.15066,0.14066,0.05001,0
0.3019,-1.096e-05,0,0.0034714,9.391e-09,86966,-2.2595,1,0.15097,0.14097,0.05001,0
